"","pid","wt","POP","HH","AGE5U","AGE18U","AGE65O","NFAM","NFAMALONE","POV","RACWHITE","RACBLACK","RACASIAN","RACHSPLAT","POV.FAM","POV.NFAM","POV.NFAMALONE"
"4959","1659394c",11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"4960","1659941",9,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
"4961","1660280",17,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"4962","1660641",7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4963","1661121",19,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"4964","1661267",2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"4965","1661928a",14,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"4966","1661928b",13,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"4967","1661966",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4968","1662451",13,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"4969","1662748a",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4970","1662748b",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4971","1663216a",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4972","1663216b",11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4973","1663216c",12,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"4974","1663216d",12,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"4975","1663322a",20,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"4976","1663322b",17,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
"4977","1664712a",14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4978","1664712b",22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4979","1664712c",19,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"4980","1664712d",23,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"4981","1664806a",31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4982","1664806b",21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4983","1667532a",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4984","1667532b",19,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"4985","1667532c",12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"4986","1668408",16,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
"4987","1669334a",75,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4988","1669334b",58,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4989","1669334c",71,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"4990","1669334d",51,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"4991","1669760a",25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4992","1669760b",29,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"4993","1669760c",22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4994","1669865a",14,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
"4995","1669865b",29,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"4996","1669885a",20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4997","1669885b",18,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"4998","1669885c",21,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"4999","1669885d",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5000","1669885e",24,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5001","1669965",17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5002","1670486a",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5003","1670486b",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5004","1670486c",13,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"5005","1670486d",14,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"5006","1670539",9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5007","1670648",23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5008","1671652a",8,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5009","1671652b",8,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5010","1671812a",20,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"5011","1671812b",29,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5012","1672168a",8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5013","1672168b",7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5014","1672168c",6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5015","1672168d",6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5016","1673451a",38,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5017","1673451b",45,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5018","1673451c",45,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5019","1673451d",45,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5020","1673782",22,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5021","1674182",10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5022","1674261a",12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5023","1674261b",12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5024","1674678",23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5025","1675064a",11,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"5026","1675064b",13,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5027","1675562",7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5028","1678308a",22,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5029","1678308b",25,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5030","1679078",27,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5031","1680221a",69,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5032","1680221b",76,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5033","1680221c",66,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"5034","1680688a",10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5035","1680688b",18,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"5036","1680924a",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5037","1680924b",28,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5038","1682033a",11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"5039","1682033b",10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"5040","1682083a",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5041","1682083b",21,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5042","1682083c",20,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5043","1683112a",20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5044","1683112b",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5045","1683112c",17,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5046","1684334",23,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"5047","1684998a",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5048","1684998b",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5049","1685284",13,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"5050","1685528",12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5051","1685774a",22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5052","1685774b",26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5053","1685774c",23,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"5054","1686310a",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5055","1686310b",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5056","1686681a",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5057","1686681b",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5058","1686978",11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5059","1687769",28,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"5060","1688302a",13,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5061","1688302b",12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5062","1689306a",21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5063","1689306b",21,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5064","1691085",21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5065","1692038",23,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"5066","1692289",13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5067","1692565",18,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
"5068","1692915",12,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"5069","1693080",7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5070","1693081",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5071","1693132a",9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5072","1693132b",9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5073","1693132c",8,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"5074","1693340",25,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"5075","1693631",20,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"5076","1695761a",12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5077","1695761b",10,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5078","1695777a",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5079","1695777b",13,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5080","1695804a",10,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5081","1695804b",11,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5082","1695804c",11,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5083","1695804d",11,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5084","1695804e",11,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5085","1696030",12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5086","1696066",14,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"5087","1697061a",20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5088","1697061b",22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5089","1697061c",29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5090","1697061d",29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5091","1697473",35,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"5092","1698437a",11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5093","1698437b",12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5094","1698939",4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5095","1699586a",11,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5096","1699586b",13,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5097","1700437a",17,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5098","1700437b",18,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5099","1700583a",23,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5100","1700583b",23,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"5101","1700583c",19,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5102","1700583d",27,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5103","1700583e",24,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
"5104","1701396",8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5105","1701424a",30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5106","1701424b",24,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5107","1701902",6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5108","1703157",6,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"5109","1703592a",21,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5110","1703592b",19,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5111","1704775a",22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5112","1704775b",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5113","1704775c",19,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5114","1704775d",19,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5115","1704850",19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5116","1705309a",20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5117","1705309b",19,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5118","1705972",14,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"5119","1706127a",6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5120","1706127b",8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5121","1706127c",14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5122","1706127d",13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"5123","1706203",12,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"5124","1707317a",16,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5125","1707317b",22,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5126","1707486a",24,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5127","1707486b",24,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5128","1708844",20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5129","1712057",42,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
"5130","1713062a",15,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"5131","1713062b",16,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5132","1713062c",13,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5133","1713062d",10,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5134","1714372a",23,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5135","1714372b",22,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5136","1714391a",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5137","1714391b",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5138","1714391c",15,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5139","1714948a",21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5140","1714948b",20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5141","1714948c",23,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5142","1715403a",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5143","1715403b",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5144","1715403c",14,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"5145","1715521",4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5146","1715550",7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5147","1715968a",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5148","1715968b",24,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5149","1715968c",24,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5150","1716757a",11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"5151","1716757b",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5152","1716757c",11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5153","1716757d",11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5154","1716814",44,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5155","1716900a",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5156","1716900b",16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5157","1716900c",15,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"5158","1717080a",25,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5159","1717080b",23,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5160","1717177",31,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"5161","1717184a",13,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5162","1717184b",15,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5163","1718083a",14,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5164","1718083b",20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5165","1718083c",15,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5166","1718508",23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5167","1719010",11,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"5168","1719811",12,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"5169","1720225a",15,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5170","1720225b",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5171","1721099",8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5172","1721283",23,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1
"5173","1721606a",8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5174","1721606b",8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5175","1721606c",8,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"5176","1722605",37,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"5177","1723423a",24,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5178","1723423b",28,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5179","1723474a",14,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5180","1723474b",13,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5181","1724370",12,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1
"5182","1725588",12,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5183","1726058",17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5184","1726434",25,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1
"5185","1727452a",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5186","1727452b",35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5187","1727452c",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5188","1728788a",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5189","1728788b",21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5190","1729096",18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5191","1729376a",19,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5192","1729376b",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5193","1729376c",16,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5194","1729376d",15,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5195","1729376e",18,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5196","1730330",16,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5197","1731108",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5198","1731466",16,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"5199","1731763a",22,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5200","1731763b",22,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5201","1731963a",52,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
"5202","1731963b",83,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5203","1731963c",77,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"5204","1732328a",15,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5205","1732328b",13,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5206","1732789",13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5207","1732796a",10,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5208","1732796b",12,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5209","1732970a",26,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5210","1732970b",33,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5211","1734713a",21,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"5212","1734713b",22,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5213","1735575",10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5214","1735596a",21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5215","1735596b",18,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"5216","1735697a",29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5217","1735697b",29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5218","1735697c",31,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5219","1735697d",26,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5220","1736633",31,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1
"5221","1736943a",13,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5222","1736943b",13,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5223","1738347a",62,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
"5224","1738347b",53,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
"5225","1738347c",62,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0
"5226","1738347d",65,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
"5227","1739014a",12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5228","1739014b",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5229","1739284a",58,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5230","1739284b",71,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5231","1739284c",120,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"5232","1739284d",111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5233","1739284e",70,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5234","1739284f",109,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"5235","1739331",14,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1
"5236","1739583a",46,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5237","1739583b",50,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5238","1741987",11,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"5239","1742173a",23,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5240","1742173b",25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5241","1742173c",34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5242","1742173d",21,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5243","1743048a",13,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5244","1743048b",14,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"5245","1743443",2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"5246","1744095",10,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"5247","1744566a",8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5248","1744566b",8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5249","1744566c",8,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"5250","1744566d",8,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"5251","1744772a",13,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5252","1744772b",12,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5253","1746431",14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"5254","1747823a",23,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5255","1747823b",26,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5256","1747823c",24,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5257","1747823d",28,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5258","1747823e",21,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5259","1747823f",25,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"5260","1748719",22,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
"5261","1748759a",28,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5262","1748759b",27,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5263","1748759c",22,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5264","1752184",21,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"5265","1752774",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5266","1753180a",45,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5267","1753180b",29,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5268","1753180c",58,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"5269","1753180d",66,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"5270","1753547a",11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5271","1753547b",11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5272","1753547c",10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5273","1753547d",14,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"5274","1753983",11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5275","1755167",18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5276","1755818",15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5277","1758209a",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5278","1758209b",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5279","1758330",17,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"5280","1758398",28,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5281","1759160a",22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5282","1759160b",21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5283","1759160c",30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5284","1760159a",11,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5285","1760159b",17,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
"5286","1760306",15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5287","1763115",38,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"5288","1763843",19,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5289","1764036a",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5290","1764036b",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5291","1764141",12,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"5292","1765616a",8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5293","1765616b",5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"5294","1765616c",8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5295","1766203a",20,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"5296","1766203b",9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"5297","1766426",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5298","1766939",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
